transaction_id,order_id,product_id,quantity,discount,amount
TXN001074,ORD00753,P001,2,0.15,110500.0
TXN001075,ORD00753,P007,1,0.05,1710.0
TXN001076,ORD00754,P004,2,0.15,30600.0
TXN001077,ORD00755,P003,1,0.08,3220.0
TXN001078,ORD00756,P007,4,0.15,6120.0
TXN001079,ORD00757,P006,1,0.08,13800.0
TXN001080,ORD00757,P012,1,0.1,4050.0
TXN001081,ORD00758,P005,1,0.02,11760.0
TXN001082,ORD00759,P008,2,0.0,4400.0
TXN001083,ORD00760,P008,2,0.0,4400.0
TXN001084,ORD00760,P012,2,0.0,9000.0
TXN001085,ORD00761,P005,2,0.1,21600.0
TXN001086,ORD00761,P010,1,0.0,14000.0
TXN001087,ORD00761,P006,2,0.15,25500.0
TXN001088,ORD00762,P001,1,0.15,55250.0
TXN001089,ORD00763,P012,1,0.15,3825.0
TXN001090,ORD00763,P004,1,0.05,17100.0
TXN001091,ORD00764,P004,2,0.1,32400.0
TXN001092,ORD00765,P005,2,0.05,22800.0
TXN001093,ORD00766,P010,4,0.1,50400.0
TXN001094,ORD00767,P006,1,0.15,12750.0
TXN001095,ORD00768,P011,1,0.08,20240.0
TXN001096,ORD00768,P010,4,0.08,51520.0
TXN001097,ORD00769,P009,3,0.1,3240.0
TXN001098,ORD00770,P004,2,0.1,32400.0
TXN001099,ORD00771,P005,1,0.02,11760.0
TXN001100,ORD00772,P012,2,0.02,8820.0
TXN001101,ORD00773,P011,4,0.08,80960.0
TXN001102,ORD00774,P004,4,0.1,64800.0
TXN001103,ORD00775,P011,2,0.05,41800.0
TXN001104,ORD00775,P010,1,0.1,12600.0
TXN001105,ORD00776,P007,2,0.15,3060.0
TXN001106,ORD00777,P010,2,0.05,26600.0
TXN001107,ORD00777,P004,1,0.1,16200.0
TXN001108,ORD00778,P003,2,0.15,5950.0
TXN001109,ORD00779,P010,3,0.0,42000.0
TXN001110,ORD00780,P007,3,0.15,4590.0
TXN001111,ORD00781,P005,2,0.1,21600.0
TXN001112,ORD00782,P006,1,0.08,13800.0
TXN001113,ORD00782,P008,2,0.0,4400.0
TXN001114,ORD00783,P009,4,0.1,4320.0
TXN001115,ORD00783,P012,2,0.1,8100.0
TXN001116,ORD00784,P004,1,0.15,15300.0
TXN001117,ORD00785,P006,1,0.08,13800.0
TXN001118,ORD00786,P002,2,0.08,51520.0
TXN001119,ORD00787,P011,4,0.08,80960.0
TXN001120,ORD00788,P004,1,0.1,16200.0
TXN001121,ORD00789,P003,1,0.08,3220.0
TXN001122,ORD00790,P011,1,0.08,20240.0
TXN001123,ORD00791,P002,1,0.0,28000.0
TXN001124,ORD00791,P003,2,0.1,6300.0
TXN001125,ORD00791,P012,1,0.02,4410.0
TXN001126,ORD00792,P005,3,0.08,33120.0
TXN001127,ORD00793,P009,2,0.15,2040.0
TXN001128,ORD00794,P008,2,0.15,3740.0
TXN001129,ORD00794,P004,1,0.08,16560.0
TXN001130,ORD00795,P005,1,0.05,11400.0
TXN001131,ORD00795,P008,3,0.1,5940.0
TXN001132,ORD00795,P002,1,0.1,25200.0
TXN001133,ORD00796,P010,2,0.05,26600.0
TXN001134,ORD00796,P001,3,0.02,191100.0
TXN001135,ORD00796,P006,2,0.15,25500.0
TXN001136,ORD00797,P012,1,0.05,4275.0
TXN001137,ORD00797,P009,3,0.0,3600.0
TXN001138,ORD00798,P011,1,0.15,18700.0
TXN001139,ORD00798,P001,1,0.1,58500.0
TXN001140,ORD00799,P006,1,0.02,14700.0
TXN001141,ORD00800,P010,3,0.02,41160.0
TXN001142,ORD00800,P001,2,0.15,110500.0
TXN001143,ORD00801,P002,2,0.08,51520.0
TXN001144,ORD00801,P001,2,0.02,127400.0
TXN001145,ORD00802,P002,1,0.08,25760.0
TXN001146,ORD00803,P010,1,0.05,13300.0
TXN001147,ORD00804,P009,2,0.15,2040.0
TXN001148,ORD00805,P006,1,0.0,15000.0
TXN001149,ORD00806,P006,2,0.02,29400.0
TXN001150,ORD00807,P001,2,0.1,117000.0
TXN001151,ORD00807,P004,2,0.08,33120.0
TXN001152,ORD00808,P008,4,0.05,8360.0
TXN001153,ORD00809,P010,1,0.08,12880.0
TXN001154,ORD00810,P008,1,0.1,1980.0
TXN001155,ORD00811,P011,2,0.15,37400.0
TXN001156,ORD00812,P002,1,0.1,25200.0
TXN001157,ORD00813,P009,1,0.1,1080.0
TXN001158,ORD00813,P007,2,0.0,3600.0
TXN001159,ORD00814,P011,2,0.15,37400.0
TXN001160,ORD00815,P011,2,0.02,43120.0
TXN001161,ORD00816,P003,2,0.05,6650.0
TXN001162,ORD00817,P010,1,0.0,14000.0
TXN001163,ORD00818,P007,2,0.1,3240.0
TXN001164,ORD00819,P007,1,0.0,1800.0
TXN001165,ORD00820,P004,3,0.1,48600.0
TXN001166,ORD00820,P010,2,0.05,26600.0
TXN001167,ORD00821,P006,2,0.02,29400.0
TXN001168,ORD00821,P001,5,0.05,308750.0
TXN001169,ORD00822,P005,2,0.05,22800.0
TXN001170,ORD00823,P001,1,0.08,59800.0
TXN001171,ORD00824,P003,4,0.05,13300.0
TXN001172,ORD00825,P006,1,0.1,13500.0
TXN001173,ORD00826,P012,1,0.1,4050.0
TXN001174,ORD00826,P001,3,0.0,195000.0
TXN001175,ORD00827,P006,3,0.15,38250.0
TXN001176,ORD00828,P009,1,0.0,1200.0
TXN001177,ORD00829,P005,1,0.02,11760.0
TXN001178,ORD00830,P007,1,0.1,1620.0
TXN001179,ORD00831,P012,2,0.02,8820.0
TXN001180,ORD00832,P012,1,0.1,4050.0
TXN001181,ORD00832,P001,1,0.15,55250.0
TXN001182,ORD00833,P007,5,0.0,9000.0
TXN001183,ORD00834,P001,1,0.08,59800.0
TXN001184,ORD00835,P011,3,0.0,66000.0
TXN001185,ORD00836,P012,1,0.0,4500.0
TXN001186,ORD00837,P004,2,0.1,32400.0
TXN001187,ORD00837,P007,2,0.0,3600.0
TXN001188,ORD00837,P006,2,0.0,30000.0
TXN001189,ORD00838,P012,2,0.15,7650.0
TXN001190,ORD00838,P001,1,0.08,59800.0
TXN001191,ORD00839,P011,1,0.1,19800.0
TXN001192,ORD00839,P005,1,0.08,11040.0
TXN001193,ORD00840,P007,1,0.08,1656.0
TXN001194,ORD00840,P009,1,0.1,1080.0
TXN001195,ORD00841,P008,1,0.02,2156.0
TXN001196,ORD00842,P005,3,0.08,33120.0
TXN001197,ORD00843,P002,1,0.02,27440.0
TXN001198,ORD00843,P007,2,0.0,3600.0
TXN001199,ORD00844,P011,1,0.02,21560.0
TXN001200,ORD00845,P001,3,0.02,191100.0
TXN001201,ORD00845,P005,2,0.05,22800.0
TXN001202,ORD00846,P002,2,0.02,54880.0
TXN001203,ORD00847,P004,2,0.08,33120.0
TXN001204,ORD00848,P005,1,0.1,10800.0
TXN001205,ORD00848,P007,1,0.08,1656.0
TXN001206,ORD00848,P003,2,0.15,5950.0
TXN001207,ORD00849,P010,1,0.0,14000.0
TXN001208,ORD00850,P009,4,0.1,4320.0
TXN001209,ORD00851,P011,4,0.02,86240.0
TXN001210,ORD00851,P004,1,0.08,16560.0
TXN001211,ORD00852,P007,2,0.05,3420.0
TXN001212,ORD00853,P011,1,0.08,20240.0
TXN001213,ORD00853,P012,1,0.0,4500.0
TXN001214,ORD00854,P003,2,0.0,7000.0
TXN001215,ORD00854,P007,2,0.02,3528.0
TXN001216,ORD00855,P010,2,0.0,28000.0
TXN001217,ORD00855,P007,1,0.15,1530.0
TXN001218,ORD00855,P004,1,0.0,18000.0
TXN001219,ORD00856,P004,2,0.02,35280.0
TXN001220,ORD00856,P002,1,0.02,27440.0
TXN001221,ORD00857,P012,2,0.08,8280.0
TXN001222,ORD00858,P005,1,0.15,10200.0
TXN001223,ORD00858,P004,3,0.0,54000.0
TXN001224,ORD00858,P011,3,0.02,64680.0
TXN001225,ORD00859,P006,1,0.1,13500.0
TXN001226,ORD00860,P003,1,0.05,3325.0
TXN001227,ORD00860,P001,1,0.15,55250.0
TXN001228,ORD00860,P006,1,0.0,15000.0
TXN001229,ORD00861,P005,2,0.15,20400.0
TXN001230,ORD00862,P005,1,0.15,10200.0
TXN001231,ORD00863,P005,3,0.1,32400.0
TXN001232,ORD00863,P004,1,0.02,17640.0
TXN001233,ORD00864,P011,2,0.02,43120.0
TXN001234,ORD00864,P003,1,0.1,3150.0
TXN001235,ORD00865,P004,1,0.02,17640.0
TXN001236,ORD00865,P010,2,0.15,23800.0
TXN001237,ORD00866,P006,2,0.08,27600.0
TXN001238,ORD00867,P001,1,0.02,63700.0
TXN001239,ORD00868,P004,1,0.0,18000.0
TXN001240,ORD00868,P001,1,0.02,63700.0
TXN001241,ORD00869,P001,2,0.0,130000.0
TXN001242,ORD00869,P012,2,0.08,8280.0
TXN001243,ORD00870,P012,1,0.08,4140.0
TXN001244,ORD00870,P003,1,0.05,3325.0
TXN001245,ORD00871,P007,1,0.08,1656.0
TXN001246,ORD00872,P006,2,0.05,28500.0
TXN001247,ORD00873,P009,3,0.05,3420.0
TXN001248,ORD00874,P009,3,0.02,3528.0
TXN001249,ORD00875,P006,5,0.08,69000.0
TXN001250,ORD00875,P007,2,0.02,3528.0
TXN001251,ORD00876,P008,2,0.0,4400.0
TXN001252,ORD00876,P006,1,0.1,13500.0
TXN001253,ORD00877,P005,1,0.02,11760.0
TXN001254,ORD00878,P011,2,0.15,37400.0
TXN001255,ORD00879,P003,3,0.02,10290.0
TXN001256,ORD00880,P012,4,0.15,15300.0
TXN001257,ORD00881,P005,1,0.05,11400.0
TXN001258,ORD00881,P011,3,0.0,66000.0
TXN001259,ORD00882,P001,1,0.08,59800.0
TXN001260,ORD00883,P002,1,0.05,26600.0
TXN001261,ORD00884,P011,2,0.05,41800.0
TXN001262,ORD00884,P006,1,0.08,13800.0
TXN001263,ORD00885,P004,2,0.05,34200.0
TXN001264,ORD00885,P008,1,0.1,1980.0
TXN001265,ORD00886,P011,2,0.05,41800.0
TXN001266,ORD00887,P011,1,0.15,18700.0
TXN001267,ORD00888,P010,2,0.0,28000.0
TXN001268,ORD00888,P011,1,0.0,22000.0
TXN001269,ORD00888,P001,3,0.02,191100.0
TXN001270,ORD00889,P009,1,0.0,1200.0
TXN001271,ORD00889,P007,1,0.0,1800.0
TXN001272,ORD00890,P009,1,0.15,1020.0
TXN001273,ORD00891,P011,1,0.02,21560.0
TXN001274,ORD00892,P008,1,0.08,2024.0
TXN001275,ORD00893,P012,1,0.1,4050.0
TXN001276,ORD00893,P006,3,0.1,40500.0
TXN001277,ORD00894,P004,2,0.0,36000.0
TXN001278,ORD00895,P001,2,0.08,119600.0
TXN001279,ORD00895,P011,3,0.05,62700.0
TXN001280,ORD00896,P003,2,0.05,6650.0
TXN001281,ORD00897,P006,1,0.15,12750.0
TXN001282,ORD00897,P001,1,0.05,61750.0
TXN001283,ORD00898,P006,3,0.05,42750.0
TXN001284,ORD00899,P009,3,0.08,3312.0
TXN001285,ORD00900,P007,1,0.0,1800.0
TXN001286,ORD00901,P007,1,0.1,1620.0
TXN001287,ORD00902,P011,1,0.1,19800.0
TXN001288,ORD00903,P011,2,0.02,43120.0
TXN001289,ORD00904,P012,2,0.15,7650.0
TXN001290,ORD00905,P007,4,0.02,7056.0
TXN001291,ORD00905,P005,5,0.0,60000.0
TXN001292,ORD00905,P012,2,0.05,8550.0
TXN001293,ORD00906,P003,1,0.0,3500.0
TXN001294,ORD00907,P002,1,0.05,26600.0
TXN001295,ORD00908,P012,2,0.08,8280.0
TXN001296,ORD00909,P001,3,0.0,195000.0
TXN001297,ORD00910,P002,1,0.08,25760.0
TXN001298,ORD00910,P009,2,0.1,2160.0
TXN001299,ORD00911,P005,1,0.0,12000.0
TXN001300,ORD00912,P003,2,0.02,6860.0
TXN001301,ORD00913,P003,2,0.08,6440.0
TXN001302,ORD00914,P011,2,0.05,41800.0
TXN001303,ORD00914,P003,4,0.05,13300.0
TXN001304,ORD00914,P010,2,0.15,23800.0
TXN001305,ORD00915,P001,1,0.08,59800.0
TXN001306,ORD00916,P003,3,0.1,9450.0
TXN001307,ORD00917,P012,1,0.02,4410.0
TXN001308,ORD00918,P004,1,0.1,16200.0
TXN001309,ORD00919,P012,2,0.0,9000.0
TXN001310,ORD00920,P012,1,0.0,4500.0
TXN001311,ORD00920,P007,2,0.08,3312.0
TXN001312,ORD00921,P006,1,0.05,14250.0
TXN001313,ORD00922,P002,3,0.0,84000.0
TXN001314,ORD00923,P008,3,0.02,6468.0
TXN001315,ORD00924,P011,2,0.0,44000.0
TXN001316,ORD00925,P001,2,0.08,119600.0
TXN001317,ORD00925,P008,2,0.1,3960.0
TXN001318,ORD00925,P005,1,0.1,10800.0
TXN001319,ORD00926,P002,4,0.05,106400.0
TXN001320,ORD00926,P007,1,0.08,1656.0
TXN001321,ORD00927,P005,3,0.15,30600.0
TXN001322,ORD00928,P001,1,0.15,55250.0
TXN001323,ORD00929,P006,1,0.05,14250.0
TXN001324,ORD00929,P005,1,0.08,11040.0
TXN001325,ORD00930,P006,1,0.1,13500.0
TXN001326,ORD00930,P010,1,0.02,13720.0
TXN001327,ORD00931,P001,4,0.0,260000.0
TXN001328,ORD00931,P009,1,0.08,1104.0
TXN001329,ORD00932,P003,3,0.08,9660.0
TXN001330,ORD00932,P007,2,0.05,3420.0
TXN001331,ORD00933,P002,1,0.02,27440.0
TXN001332,ORD00934,P004,1,0.0,18000.0
TXN001333,ORD00935,P005,2,0.08,22080.0
TXN001334,ORD00935,P004,4,0.08,66240.0
TXN001335,ORD00936,P011,3,0.02,64680.0
TXN001336,ORD00937,P001,4,0.1,234000.0
TXN001337,ORD00937,P006,1,0.1,13500.0
TXN001338,ORD00938,P003,1,0.15,2975.0
TXN001339,ORD00938,P007,1,0.02,1764.0
TXN001340,ORD00939,P008,1,0.15,1870.0
TXN001341,ORD00940,P001,1,0.08,59800.0
TXN001342,ORD00941,P012,1,0.05,4275.0
TXN001343,ORD00942,P002,3,0.0,84000.0
TXN001344,ORD00943,P006,1,0.08,13800.0
TXN001345,ORD00944,P012,2,0.0,9000.0
TXN001346,ORD00945,P008,2,0.1,3960.0
TXN001347,ORD00945,P010,1,0.02,13720.0
TXN001348,ORD00946,P003,1,0.0,3500.0
TXN001349,ORD00946,P004,2,0.0,36000.0
TXN001350,ORD00947,P004,2,0.15,30600.0
TXN001351,ORD00948,P005,1,0.15,10200.0
TXN001352,ORD00949,P008,4,0.02,8624.0
TXN001353,ORD00950,P004,2,0.05,34200.0
TXN001354,ORD00951,P012,1,0.08,4140.0
TXN001355,ORD00951,P002,3,0.08,77280.0
TXN001356,ORD00952,P009,4,0.08,4416.0
TXN001357,ORD00953,P004,3,0.15,45900.0
TXN001358,ORD00953,P006,2,0.08,27600.0
TXN001359,ORD00954,P008,2,0.0,4400.0
TXN001360,ORD00954,P012,3,0.05,12825.0
TXN001361,ORD00954,P003,3,0.15,8925.0
TXN001362,ORD00955,P012,2,0.15,7650.0
TXN001363,ORD00956,P005,4,0.05,45600.0
TXN001364,ORD00957,P008,1,0.1,1980.0
TXN001365,ORD00958,P003,1,0.1,3150.0
TXN001366,ORD00959,P003,1,0.08,3220.0
TXN001367,ORD00959,P008,1,0.05,2090.0
TXN001368,ORD00960,P006,1,0.0,15000.0
TXN001369,ORD00961,P010,2,0.1,25200.0
TXN001370,ORD00962,P010,1,0.08,12880.0
TXN001371,ORD00963,P004,4,0.15,61200.0
TXN001372,ORD00963,P012,1,0.08,4140.0
TXN001373,ORD00964,P005,1,0.15,10200.0
TXN001374,ORD00965,P012,2,0.08,8280.0
TXN001375,ORD00965,P005,1,0.15,10200.0
TXN001376,ORD00966,P003,2,0.15,5950.0
TXN001377,ORD00967,P001,1,0.08,59800.0
TXN001378,ORD00967,P008,1,0.08,2024.0
TXN001379,ORD00968,P002,1,0.08,25760.0
TXN001380,ORD00969,P003,1,0.1,3150.0
TXN001381,ORD00970,P008,1,0.1,1980.0
TXN001382,ORD00971,P004,4,0.08,66240.0
TXN001383,ORD00971,P011,1,0.02,21560.0
TXN001384,ORD00972,P009,2,0.05,2280.0
TXN001385,ORD00972,P008,2,0.08,4048.0
TXN001386,ORD00972,P005,1,0.02,11760.0
TXN001387,ORD00973,P012,2,0.15,7650.0
TXN001388,ORD00973,P008,2,0.15,3740.0
TXN001389,ORD00974,P009,2,0.15,2040.0
TXN001390,ORD00974,P001,1,0.05,61750.0
TXN001391,ORD00974,P008,1,0.08,2024.0
TXN001392,ORD00975,P005,1,0.0,12000.0
TXN001393,ORD00976,P011,2,0.15,37400.0
TXN001394,ORD00977,P007,1,0.08,1656.0
TXN001395,ORD00978,P012,1,0.15,3825.0
TXN001396,ORD00979,P005,1,0.02,11760.0
TXN001397,ORD00980,P007,1,0.08,1656.0
TXN001398,ORD00981,P004,2,0.08,33120.0
TXN001399,ORD00981,P001,1,0.15,55250.0
TXN001400,ORD00982,P006,3,0.05,42750.0
TXN001401,ORD00983,P005,2,0.15,20400.0
TXN001402,ORD00984,P004,1,0.08,16560.0
TXN001403,ORD00985,P006,1,0.1,13500.0
TXN001404,ORD00985,P001,2,0.15,110500.0
TXN001405,ORD00986,P006,3,0.05,42750.0
TXN001406,ORD00987,P011,3,0.15,56100.0
TXN001407,ORD00988,P002,2,0.1,50400.0
TXN001408,ORD00989,P010,1,0.15,11900.0
TXN001409,ORD00989,P012,1,0.0,4500.0
TXN001410,ORD00990,P004,2,0.05,34200.0
TXN001411,ORD00990,P003,1,0.15,2975.0
TXN001412,ORD00991,P011,1,0.1,19800.0
TXN001413,ORD00992,P011,2,0.15,37400.0
TXN001414,ORD00993,P010,2,0.05,26600.0
TXN001415,ORD00994,P006,1,0.02,14700.0
TXN001416,ORD00995,P006,1,0.02,14700.0
TXN001417,ORD00996,P010,2,0.1,25200.0
TXN001418,ORD00996,P005,3,0.02,35280.0
TXN001419,ORD00997,P011,2,0.08,40480.0
TXN001420,ORD00998,P011,4,0.15,74800.0
TXN001421,ORD00999,P001,2,0.0,130000.0
TXN001422,ORD01000,P012,2,0.02,8820.0
TXN001423,ORD01001,P003,2,0.05,6650.0
TXN001424,ORD01002,P010,2,0.0,28000.0
TXN001425,ORD01002,P006,2,0.02,29400.0
TXN001426,ORD01003,P009,1,0.0,1200.0
TXN001427,ORD01004,P011,1,0.1,19800.0
TXN001428,ORD01005,P006,1,0.08,13800.0
TXN001429,ORD01005,P001,4,0.02,254800.0
TXN001430,ORD01005,P004,1,0.15,15300.0
TXN001431,ORD01006,P006,2,0.1,27000.0
TXN001432,ORD01007,P001,1,0.02,63700.0
TXN001433,ORD01007,P006,2,0.05,28500.0
TXN001434,ORD01008,P006,1,0.0,15000.0
TXN001435,ORD01009,P005,1,0.15,10200.0
TXN001436,ORD01010,P003,2,0.05,6650.0
TXN001437,ORD01010,P008,1,0.02,2156.0
TXN001438,ORD01011,P012,1,0.1,4050.0
TXN001439,ORD01012,P002,3,0.08,77280.0
TXN001440,ORD01013,P010,2,0.05,26600.0
TXN001441,ORD01014,P006,1,0.0,15000.0
TXN001442,ORD01014,P010,1,0.0,14000.0
TXN001443,ORD01015,P008,3,0.1,5940.0
TXN001444,ORD01016,P007,1,0.05,1710.0
TXN001445,ORD01017,P006,2,0.02,29400.0
TXN001446,ORD01018,P007,1,0.02,1764.0
TXN001447,ORD01019,P002,3,0.0,84000.0
TXN001448,ORD01020,P009,3,0.02,3528.0
TXN001449,ORD01021,P012,1,0.02,4410.0
TXN001450,ORD01021,P011,2,0.02,43120.0
TXN001451,ORD01021,P006,2,0.05,28500.0
TXN001452,ORD01022,P005,3,0.1,32400.0
TXN001453,ORD01023,P006,1,0.08,13800.0
TXN001454,ORD01023,P008,2,0.1,3960.0
TXN001455,ORD01023,P002,3,0.08,77280.0
TXN001456,ORD01024,P001,1,0.02,63700.0
TXN001457,ORD01024,P010,2,0.0,28000.0
TXN001458,ORD01024,P011,1,0.1,19800.0
TXN001459,ORD01025,P003,1,0.1,3150.0
TXN001460,ORD01025,P012,2,0.08,8280.0
TXN001461,ORD01026,P008,2,0.1,3960.0
TXN001462,ORD01027,P004,1,0.05,17100.0
TXN001463,ORD01028,P002,1,0.1,25200.0
TXN001464,ORD01028,P012,1,0.0,4500.0
TXN001465,ORD01029,P011,1,0.05,20900.0
TXN001466,ORD01030,P011,1,0.08,20240.0
TXN001467,ORD01031,P010,1,0.05,13300.0
TXN001468,ORD01031,P008,3,0.15,5610.0
TXN001469,ORD01032,P012,1,0.0,4500.0
TXN001470,ORD01033,P011,2,0.1,39600.0
TXN001471,ORD01033,P010,1,0.0,14000.0
TXN001472,ORD01034,P012,1,0.02,4410.0
TXN001473,ORD01035,P011,2,0.15,37400.0
TXN001474,ORD01035,P012,1,0.05,4275.0
TXN001475,ORD01036,P003,1,0.05,3325.0
TXN001476,ORD01036,P011,5,0.1,99000.0
TXN001477,ORD01037,P012,2,0.0,9000.0
TXN001478,ORD01037,P001,5,0.0,325000.0
TXN001479,ORD01038,P001,2,0.15,110500.0
TXN001480,ORD01038,P006,1,0.05,14250.0
TXN001481,ORD01039,P008,1,0.08,2024.0
TXN001482,ORD01039,P002,5,0.08,128800.0
TXN001483,ORD01040,P008,2,0.0,4400.0
TXN001484,ORD01041,P008,1,0.1,1980.0
TXN001485,ORD01041,P010,1,0.15,11900.0
TXN001486,ORD01042,P008,1,0.0,2200.0
TXN001487,ORD01043,P005,1,0.02,11760.0
TXN001488,ORD01044,P011,1,0.02,21560.0
TXN001489,ORD01045,P009,1,0.1,1080.0
TXN001490,ORD01046,P010,2,0.0,28000.0
TXN001491,ORD01046,P011,1,0.02,21560.0
TXN001492,ORD01046,P005,4,0.08,44160.0
TXN001493,ORD01047,P003,2,0.02,6860.0
TXN001494,ORD01048,P002,1,0.1,25200.0
TXN001495,ORD01048,P008,3,0.15,5610.0
TXN001496,ORD01049,P004,2,0.0,36000.0
TXN001497,ORD01050,P011,1,0.1,19800.0
TXN001498,ORD01050,P002,1,0.0,28000.0
TXN001499,ORD01050,P012,5,0.02,22050.0
TXN001500,ORD01051,P009,4,0.1,4320.0
TXN001501,ORD01051,P002,3,0.1,75600.0
TXN001502,ORD01051,P001,2,0.02,127400.0
TXN001503,ORD01052,P009,2,0.05,2280.0
TXN001504,ORD01052,P010,2,0.15,23800.0
TXN001505,ORD01053,P008,5,0.0,11000.0
TXN001506,ORD01054,P008,5,0.15,9350.0
TXN001507,ORD01055,P004,3,0.0,54000.0
TXN001508,ORD01056,P002,2,0.08,51520.0
TXN001509,ORD01057,P004,3,0.05,51300.0
TXN001510,ORD01057,P012,1,0.1,4050.0
TXN001511,ORD01058,P011,1,0.0,22000.0
TXN001512,ORD01058,P010,1,0.02,13720.0
TXN001513,ORD01059,P010,2,0.08,25760.0
TXN001514,ORD01060,P003,1,0.02,3430.0
TXN001515,ORD01061,P001,1,0.15,55250.0
TXN001516,ORD01061,P011,1,0.1,19800.0
TXN001517,ORD01061,P007,2,0.02,3528.0
TXN001518,ORD01062,P001,1,0.05,61750.0
TXN001519,ORD01063,P009,1,0.08,1104.0
TXN001520,ORD01064,P010,1,0.02,13720.0
TXN001521,ORD01064,P004,2,0.02,35280.0
TXN001522,ORD01065,P008,3,0.1,5940.0
TXN001523,ORD01066,P004,1,0.1,16200.0
TXN001524,ORD01067,P010,2,0.05,26600.0
TXN001525,ORD01068,P009,1,0.05,1140.0
TXN001526,ORD01068,P006,2,0.05,28500.0
TXN001527,ORD01069,P001,1,0.08,59800.0
TXN001528,ORD01070,P011,2,0.1,39600.0
TXN001529,ORD01070,P003,1,0.0,3500.0
TXN001530,ORD01070,P012,2,0.1,8100.0
TXN001531,ORD01071,P012,1,0.02,4410.0
TXN001532,ORD01072,P003,3,0.15,8925.0
TXN001533,ORD01073,P009,1,0.02,1176.0
TXN001534,ORD01074,P003,1,0.05,3325.0
TXN001535,ORD01075,P007,1,0.05,1710.0
TXN001536,ORD01076,P007,2,0.1,3240.0
TXN001537,ORD01077,P008,1,0.0,2200.0
TXN001538,ORD01078,P005,3,0.08,33120.0
TXN001539,ORD01079,P008,1,0.02,2156.0
TXN001540,ORD01079,P004,4,0.02,70560.0
TXN001541,ORD01080,P009,1,0.0,1200.0
TXN001542,ORD01081,P010,2,0.05,26600.0
TXN001543,ORD01082,P004,4,0.08,66240.0
TXN001544,ORD01082,P003,1,0.0,3500.0
TXN001545,ORD01083,P010,4,0.1,50400.0
TXN001546,ORD01083,P002,3,0.08,77280.0
TXN001547,ORD01084,P009,1,0.15,1020.0
TXN001548,ORD01085,P008,3,0.0,6600.0
TXN001549,ORD01086,P009,4,0.08,4416.0
TXN001550,ORD01087,P010,1,0.1,12600.0
TXN001551,ORD01088,P005,2,0.0,24000.0
TXN001552,ORD01089,P008,1,0.02,2156.0
TXN001553,ORD01090,P003,3,0.08,9660.0
TXN001554,ORD01091,P004,2,0.02,35280.0
TXN001555,ORD01092,P007,4,0.0,7200.0
TXN001556,ORD01093,P009,2,0.15,2040.0
TXN001557,ORD01093,P010,3,0.02,41160.0
TXN001558,ORD01094,P005,1,0.05,11400.0
TXN001559,ORD01095,P007,2,0.15,3060.0
TXN001560,ORD01096,P011,2,0.15,37400.0
TXN001561,ORD01097,P007,1,0.0,1800.0
TXN001562,ORD01097,P012,3,0.02,13230.0
TXN001563,ORD01097,P001,4,0.0,260000.0
TXN001564,ORD01098,P005,1,0.0,12000.0
TXN001565,ORD01098,P008,2,0.02,4312.0
TXN001566,ORD01098,P002,2,0.08,51520.0
TXN001567,ORD01099,P011,1,0.15,18700.0
TXN001568,ORD01100,P006,2,0.0,30000.0
TXN001569,ORD01100,P008,3,0.02,6468.0
TXN001570,ORD01101,P012,1,0.05,4275.0
TXN001571,ORD01102,P010,3,0.08,38640.0
TXN001572,ORD01103,P007,4,0.15,6120.0
TXN001573,ORD01103,P010,1,0.15,11900.0
TXN001574,ORD01104,P003,2,0.08,6440.0
TXN001575,ORD01105,P006,2,0.15,25500.0
TXN001576,ORD01105,P009,3,0.0,3600.0
TXN001577,ORD01106,P012,2,0.08,8280.0
TXN001578,ORD01107,P005,1,0.1,10800.0
TXN001579,ORD01108,P002,2,0.0,56000.0
TXN001580,ORD01108,P003,1,0.0,3500.0
TXN001581,ORD01108,P011,1,0.08,20240.0
TXN001582,ORD01109,P006,2,0.15,25500.0
TXN001583,ORD01110,P005,1,0.05,11400.0
TXN001584,ORD01111,P011,1,0.15,18700.0
TXN001585,ORD01112,P004,1,0.15,15300.0
TXN001586,ORD01113,P001,2,0.08,119600.0
TXN001587,ORD01114,P002,1,0.1,25200.0
TXN001588,ORD01115,P005,2,0.02,23520.0
TXN001589,ORD01116,P006,1,0.05,14250.0
TXN001590,ORD01117,P005,3,0.15,30600.0
TXN001591,ORD01118,P011,1,0.0,22000.0
TXN001592,ORD01119,P007,3,0.1,4860.0
TXN001593,ORD01120,P012,1,0.05,4275.0
TXN001594,ORD01121,P010,1,0.15,11900.0
TXN001595,ORD01121,P004,2,0.05,34200.0
TXN001596,ORD01122,P004,1,0.1,16200.0
TXN001597,ORD01123,P007,1,0.15,1530.0
TXN001598,ORD01123,P005,3,0.1,32400.0
TXN001599,ORD01124,P007,1,0.08,1656.0
TXN001600,ORD01124,P004,1,0.15,15300.0
TXN001601,ORD01125,P002,3,0.02,82320.0
TXN001602,ORD01125,P011,1,0.0,22000.0
TXN001603,ORD01126,P007,3,0.0,5400.0
TXN001604,ORD01126,P010,2,0.1,25200.0
TXN001605,ORD01126,P009,1,0.08,1104.0
TXN001606,ORD01127,P004,3,0.0,54000.0
TXN001607,ORD01128,P011,1,0.02,21560.0
TXN001608,ORD01129,P001,1,0.0,65000.0
TXN001609,ORD01129,P005,1,0.02,11760.0
TXN001610,ORD01130,P007,1,0.05,1710.0
