order_id,customer_id,order_date,sales_channel,order_status
ORD01034,CUST0376,2024-03-04,Store,Cancelled
ORD01035,CUST0141,2024-05-05,Store,Completed
ORD01036,CUST0215,2025-07-27,Store,Cancelled
ORD01037,CUST0464,2024-09-21,Store,Completed
ORD01038,CUST0471,2024-02-18,Online,Completed
ORD01039,CUST0055,2025-05-22,Online,Completed
ORD01040,CUST0273,2025-03-07,Store,Cancelled
ORD01041,CUST0265,2025-02-04,Store,Completed
ORD01042,CUST0352,2025-12-18,Distributor,Completed
ORD01043,CUST0462,2024-03-30,Store,Cancelled
ORD01044,CUST0057,2025-08-17,Distributor,Completed
ORD01045,CUST0006,2025-07-04,Distributor,Completed
ORD01046,CUST0358,2024-06-16,Distributor,Completed
ORD01047,CUST0037,2025-08-15,Distributor,Completed
ORD01048,CUST0003,2024-03-27,Online,Completed
ORD01049,CUST0499,2024-03-08,Online,Completed
ORD01050,CUST0211,2024-12-08,Distributor,Cancelled
ORD01051,CUST0251,2025-03-15,Store,Completed
ORD01052,CUST0211,2024-10-27,Store,Completed
ORD01053,CUST0382,2025-04-05,Online,Completed
ORD01054,CUST0376,2024-09-11,Store,Cancelled
ORD01055,CUST0259,2025-02-26,Online,Completed
ORD01056,CUST0063,2025-12-25,Store,Completed
ORD01057,CUST0241,2025-01-08,Online,Completed
ORD01058,CUST0033,2024-03-01,Online,Completed
ORD01059,CUST0448,2025-08-16,Online,Completed
ORD01060,CUST0169,2024-10-12,Online,Completed
ORD01061,CUST0209,2024-09-14,Distributor,Completed
ORD01062,CUST0289,2025-08-08,Distributor,Completed
ORD01063,CUST0355,2025-01-22,Distributor,Completed
ORD01064,CUST0287,2024-07-14,Online,Cancelled
ORD01065,CUST0044,2024-05-31,Online,Completed
ORD01066,CUST0296,2025-11-08,Online,Cancelled
ORD01067,CUST0252,2025-10-15,Distributor,Completed
ORD01068,CUST0373,2024-06-08,Store,Completed
ORD01069,CUST0496,2025-08-20,Online,Completed
ORD01070,CUST0411,2024-04-07,Store,Completed
ORD01071,CUST0433,2025-08-06,Store,Completed
ORD01072,CUST0032,2025-06-07,Store,Completed
ORD01073,CUST0143,2024-09-22,Online,Cancelled
ORD01074,CUST0260,2025-09-10,Store,Completed
ORD01075,CUST0407,2025-01-03,Distributor,Completed
ORD01076,CUST0318,2025-01-02,Online,Completed
ORD01077,CUST0107,2024-03-20,Online,Completed
ORD01078,CUST0125,2024-03-23,Store,Completed
ORD01079,CUST0015,2024-01-29,Distributor,Completed
ORD01080,CUST0294,2024-09-11,Distributor,Completed
ORD01081,CUST0018,2025-11-20,Distributor,Completed
ORD01082,CUST0475,2024-11-29,Online,Completed
ORD01083,CUST0315,2024-08-13,Online,Completed
ORD01084,CUST0236,2025-05-08,Distributor,Completed
ORD01085,CUST0240,2025-01-02,Online,Completed
ORD01086,CUST0205,2024-05-01,Store,Completed
ORD01087,CUST0005,2024-08-23,Store,Completed
ORD01088,CUST0285,2024-06-18,Online,Completed
ORD01089,CUST0281,2025-11-26,Distributor,Completed
ORD01090,CUST0105,2025-04-18,Store,Cancelled
ORD01091,CUST0408,2024-10-26,Online,Completed
ORD01092,CUST0062,2024-07-31,Store,Completed
ORD01093,CUST0170,2025-11-19,Store,Completed
ORD01094,CUST0456,2025-08-02,Online,Cancelled
ORD01095,CUST0167,2024-03-06,Distributor,Cancelled
ORD01096,CUST0340,2025-06-03,Distributor,Completed
ORD01097,CUST0040,2025-11-15,Online,Completed
ORD01098,CUST0294,2024-07-22,Distributor,Completed
ORD01099,CUST0366,2025-03-07,Distributor,Completed
ORD01100,CUST0359,2025-03-27,Distributor,Completed
ORD01101,CUST0415,2025-05-02,Store,Completed
ORD01102,CUST0251,2025-10-01,Distributor,Completed
ORD01103,CUST0019,2025-11-29,Store,Completed
ORD01104,CUST0357,2024-04-11,Online,Completed
ORD01105,CUST0392,2024-10-21,Distributor,Completed
ORD01106,CUST0226,2025-07-23,Store,Cancelled
ORD01107,CUST0080,2024-01-14,Distributor,Completed
ORD01108,CUST0321,2024-06-02,Online,Completed
ORD01109,CUST0479,2024-05-25,Distributor,Completed
ORD01110,CUST0027,2024-11-08,Online,Cancelled
ORD01111,CUST0238,2025-12-08,Distributor,Completed
ORD01112,CUST0232,2025-01-13,Online,Completed
ORD01113,CUST0472,2025-07-07,Store,Completed
ORD01114,CUST0416,2025-04-15,Online,Completed
ORD01115,CUST0162,2025-06-28,Store,Cancelled
ORD01116,CUST0136,2025-12-31,Store,Completed
ORD01117,CUST0225,2025-02-05,Store,Cancelled
ORD01118,CUST0244,2024-10-11,Online,Completed
ORD01119,CUST0430,2024-10-22,Distributor,Completed
ORD01120,CUST0448,2024-03-07,Online,Completed
ORD01121,CUST0359,2024-05-29,Distributor,Completed
ORD01122,CUST0081,2024-01-10,Store,Completed
ORD01123,CUST0151,2025-03-09,Distributor,Cancelled
ORD01124,CUST0153,2025-02-09,Distributor,Completed
ORD01125,CUST0280,2025-03-06,Store,Completed
ORD01126,CUST0276,2025-12-15,Store,Completed
ORD01127,CUST0114,2025-08-29,Distributor,Completed
ORD01128,CUST0351,2025-08-25,Online,Completed
ORD01129,CUST0274,2025-06-06,Distributor,Cancelled
ORD01130,CUST0347,2025-02-27,Online,Completed
ORD01131,CUST0022,2025-02-02,Online,Completed
ORD01132,CUST0082,2024-12-27,Online,Completed
ORD01133,CUST0191,2024-01-17,Distributor,Completed
ORD01134,CUST0453,2024-11-01,Distributor,Completed
ORD01135,CUST0424,2024-05-03,Store,Completed
ORD01136,CUST0448,2025-12-31,Distributor,Completed
ORD01137,CUST0250,2025-11-23,Store,Completed
ORD01138,CUST0142,2025-01-11,Distributor,Completed
ORD01139,CUST0136,2024-05-22,Online,Cancelled
ORD01140,CUST0359,2025-02-27,Store,Completed
ORD01141,CUST0350,2024-05-16,Online,Completed
ORD01142,CUST0075,2024-09-20,Online,Cancelled
ORD01143,CUST0473,2025-02-28,Store,Completed
ORD01144,CUST0410,2024-03-11,Online,Cancelled
ORD01145,CUST0465,2024-09-14,Store,Cancelled
ORD01146,CUST0365,2024-05-29,Distributor,Completed
ORD01147,CUST0097,2025-02-10,Distributor,Completed
ORD01148,CUST0333,2024-06-20,Store,Completed
ORD01149,CUST0340,2025-10-17,Online,Completed
ORD01150,CUST0497,2024-04-04,Online,Completed
ORD01151,CUST0166,2024-10-19,Distributor,Completed
ORD01152,CUST0197,2024-12-09,Store,Completed
ORD01153,CUST0014,2025-04-08,Store,Completed
ORD01154,CUST0305,2025-08-29,Online,Completed
ORD01155,CUST0373,2025-09-17,Store,Completed
ORD01156,CUST0165,2025-05-14,Store,Completed
ORD01157,CUST0104,2025-03-17,Online,Completed
ORD01158,CUST0466,2025-01-07,Distributor,Completed
ORD01159,CUST0361,2025-01-30,Online,Completed
ORD01160,CUST0442,2024-09-14,Store,Completed
ORD01161,CUST0206,2025-02-17,Distributor,Completed
ORD01162,CUST0195,2025-09-08,Online,Completed
ORD01163,CUST0051,2024-05-12,Online,Completed
ORD01164,CUST0081,2025-11-13,Online,Completed
ORD01165,CUST0065,2025-07-19,Online,Cancelled
ORD01166,CUST0464,2025-07-10,Online,Completed
ORD01167,CUST0375,2024-10-22,Online,Completed
ORD01168,CUST0262,2024-06-06,Online,Cancelled
ORD01169,CUST0382,2025-07-28,Store,Completed
ORD01170,CUST0434,2025-11-07,Distributor,Completed
ORD01171,CUST0038,2025-10-08,Distributor,Completed
ORD01172,CUST0406,2024-04-12,Distributor,Completed
ORD01173,CUST0440,2025-07-22,Distributor,Completed
ORD01174,CUST0345,2024-03-08,Online,Completed
ORD01175,CUST0397,2024-12-07,Store,Completed
ORD01176,CUST0408,2024-01-03,Distributor,Completed
ORD01177,CUST0029,2024-03-07,Online,Completed
ORD01178,CUST0144,2025-05-18,Distributor,Completed
ORD01179,CUST0337,2024-11-23,Distributor,Completed
ORD01180,CUST0020,2025-07-03,Store,Completed
ORD01181,CUST0160,2025-03-13,Online,Completed
ORD01182,CUST0119,2025-07-07,Distributor,Cancelled
ORD01183,CUST0341,2025-10-01,Distributor,Completed
ORD01184,CUST0353,2024-07-05,Store,Completed
ORD01185,CUST0254,2024-11-16,Online,Completed
ORD01186,CUST0223,2024-07-21,Store,Completed
ORD01187,CUST0058,2024-04-28,Store,Cancelled
ORD01188,CUST0453,2024-11-01,Distributor,Completed
ORD01189,CUST0133,2024-10-22,Distributor,Cancelled
ORD01190,CUST0143,2025-01-20,Online,Completed
ORD01191,CUST0183,2024-01-18,Online,Completed
ORD01192,CUST0113,2025-08-11,Distributor,Completed
ORD01193,CUST0443,2024-05-03,Store,Completed
ORD01194,CUST0145,2024-07-29,Online,Cancelled
ORD01195,CUST0383,2024-11-03,Online,Cancelled
ORD01196,CUST0413,2025-08-05,Distributor,Completed
ORD01197,CUST0069,2024-05-03,Store,Completed
ORD01198,CUST0404,2025-11-07,Online,Completed
ORD01199,CUST0395,2025-05-15,Online,Completed
ORD01200,CUST0306,2025-10-19,Distributor,Completed
ORD01201,CUST0348,2025-04-19,Distributor,Completed
ORD01202,CUST0114,2024-10-23,Distributor,Completed
ORD01203,CUST0352,2024-01-31,Distributor,Cancelled
ORD01204,CUST0215,2024-10-27,Online,Completed
ORD01205,CUST0401,2024-01-16,Store,Completed
ORD01206,CUST0263,2024-12-31,Distributor,Cancelled
ORD01207,CUST0109,2025-11-12,Online,Completed
ORD01208,CUST0036,2024-10-15,Distributor,Completed
ORD01209,CUST0269,2025-01-03,Distributor,Completed
ORD01210,CUST0082,2025-02-12,Online,Cancelled
ORD01211,CUST0046,2024-09-02,Store,Completed
ORD01212,CUST0459,2025-03-21,Distributor,Cancelled
ORD01213,CUST0217,2025-01-24,Online,Completed
ORD01214,CUST0012,2025-05-29,Store,Cancelled
ORD01215,CUST0107,2024-09-06,Distributor,Completed
ORD01216,CUST0241,2024-03-16,Distributor,Completed
ORD01217,CUST0298,2024-03-25,Distributor,Completed
ORD01218,CUST0358,2025-07-16,Store,Cancelled
ORD01219,CUST0446,2024-02-29,Distributor,Completed
ORD01220,CUST0105,2024-09-02,Distributor,Cancelled
ORD01221,CUST0021,2025-12-20,Online,Cancelled
ORD01222,CUST0444,2025-01-04,Online,Completed
ORD01223,CUST0427,2024-11-24,Distributor,Completed
ORD01224,CUST0472,2025-04-13,Distributor,Completed
ORD01225,CUST0353,2024-11-07,Store,Completed
ORD01226,CUST0066,2024-08-02,Distributor,Cancelled
ORD01227,CUST0286,2024-04-16,Store,Completed
ORD01228,CUST0216,2025-09-18,Distributor,Completed
ORD01229,CUST0261,2024-08-26,Online,Cancelled
ORD01230,CUST0301,2024-12-31,Online,Completed
ORD01231,CUST0334,2024-11-04,Store,Completed
ORD01232,CUST0269,2025-05-23,Distributor,Completed
ORD01233,CUST0353,2025-06-21,Store,Completed
ORD01234,CUST0392,2024-06-13,Distributor,Completed
ORD01235,CUST0301,2025-08-20,Distributor,Completed
ORD01236,CUST0183,2024-11-26,Online,Completed
ORD01237,CUST0386,2024-05-28,Store,Completed
ORD01238,CUST0098,2024-03-09,Online,Completed
ORD01239,CUST0002,2025-09-07,Store,Completed
ORD01240,CUST0086,2024-10-30,Store,Completed
ORD01241,CUST0272,2025-07-21,Distributor,Completed
ORD01242,CUST0121,2025-08-12,Distributor,Completed
ORD01243,CUST0428,2025-11-11,Distributor,Completed
ORD01244,CUST0210,2024-12-29,Store,Completed
ORD01245,CUST0392,2024-12-14,Online,Completed
ORD01246,CUST0042,2025-11-28,Distributor,Completed
ORD01247,CUST0280,2024-05-08,Store,Completed
ORD01248,CUST0462,2024-01-27,Distributor,Cancelled
ORD01249,CUST0247,2024-11-07,Distributor,Completed
ORD01250,CUST0489,2024-01-08,Distributor,Cancelled
ORD01251,CUST0226,2025-01-03,Store,Completed
ORD01252,CUST0112,2024-11-03,Online,Completed
ORD01253,CUST0037,2024-03-03,Store,Completed
ORD01254,CUST0174,2024-01-25,Store,Completed
ORD01255,CUST0186,2025-07-12,Online,Completed
ORD01256,CUST0417,2024-03-14,Distributor,Completed
ORD01257,CUST0304,2025-05-25,Online,Cancelled
ORD01258,CUST0302,2024-12-07,Online,Completed
ORD01259,CUST0456,2024-01-26,Distributor,Cancelled
ORD01260,CUST0218,2025-01-18,Store,Completed
ORD01261,CUST0069,2024-08-02,Distributor,Cancelled
ORD01262,CUST0177,2024-10-08,Store,Cancelled
ORD01263,CUST0349,2024-10-31,Online,Completed
ORD01264,CUST0066,2025-05-01,Online,Cancelled
ORD01265,CUST0456,2024-10-08,Store,Completed
ORD01266,CUST0229,2024-03-16,Store,Cancelled
ORD01267,CUST0400,2024-07-18,Distributor,Cancelled
ORD01268,CUST0441,2025-12-09,Distributor,Cancelled
ORD01269,CUST0462,2024-01-16,Distributor,Completed
ORD01270,CUST0489,2024-04-23,Distributor,Completed
ORD01271,CUST0181,2025-10-29,Distributor,Cancelled
ORD01272,CUST0440,2024-08-27,Online,Completed
ORD01273,CUST0224,2025-10-17,Store,Completed
ORD01274,CUST0375,2025-07-15,Store,Completed
ORD01275,CUST0280,2025-12-19,Distributor,Completed
ORD01276,CUST0259,2025-04-11,Distributor,Cancelled
ORD01277,CUST0305,2025-09-03,Online,Completed
ORD01278,CUST0175,2024-09-07,Distributor,Completed
ORD01279,CUST0388,2025-06-02,Distributor,Completed
ORD01280,CUST0496,2025-02-23,Distributor,Completed
ORD01281,CUST0297,2024-02-23,Online,Completed
ORD01282,CUST0202,2025-04-13,Online,Completed
ORD01283,CUST0372,2025-02-20,Distributor,Completed
ORD01284,CUST0290,2025-06-25,Online,Completed
ORD01285,CUST0168,2025-03-28,Online,Completed
ORD01286,CUST0114,2024-11-12,Store,Completed
ORD01287,CUST0138,2025-03-18,Store,Completed
ORD01288,CUST0284,2024-11-07,Online,Completed
ORD01289,CUST0495,2024-07-27,Online,Cancelled
ORD01290,CUST0476,2024-08-24,Online,Completed
ORD01291,CUST0017,2025-01-18,Online,Completed
ORD01292,CUST0331,2025-04-03,Online,Completed
ORD01293,CUST0253,2024-07-08,Online,Completed
ORD01294,CUST0394,2025-12-08,Distributor,Completed
ORD01295,CUST0377,2025-09-30,Distributor,Completed
ORD01296,CUST0451,2024-01-24,Online,Completed
ORD01297,CUST0450,2024-04-12,Distributor,Completed
ORD01298,CUST0014,2024-09-18,Distributor,Completed
ORD01299,CUST0375,2024-12-18,Online,Completed
ORD01300,CUST0486,2025-11-15,Distributor,Completed
ORD01301,CUST0456,2025-11-09,Distributor,Completed
ORD01302,CUST0211,2024-02-02,Distributor,Completed
ORD01303,CUST0388,2024-07-22,Store,Completed
ORD01304,CUST0041,2025-11-19,Distributor,Completed
ORD01305,CUST0354,2025-10-06,Store,Cancelled
ORD01306,CUST0318,2025-03-11,Distributor,Cancelled
ORD01307,CUST0092,2024-08-18,Distributor,Completed
ORD01308,CUST0107,2024-04-06,Store,Completed
ORD01309,CUST0032,2025-11-12,Online,Completed
ORD01310,CUST0424,2025-09-25,Store,Completed
ORD01311,CUST0290,2025-04-28,Distributor,Completed
ORD01312,CUST0044,2024-01-05,Store,Completed
ORD01313,CUST0203,2024-09-07,Online,Cancelled
ORD01314,CUST0461,2024-06-16,Online,Completed
ORD01315,CUST0117,2024-11-05,Store,Completed
ORD01316,CUST0445,2024-12-21,Online,Completed
ORD01317,CUST0339,2024-04-18,Distributor,Cancelled
ORD01318,CUST0301,2024-03-18,Online,Cancelled
ORD01319,CUST0341,2025-11-26,Online,Completed
ORD01320,CUST0355,2025-09-10,Distributor,Completed
ORD01321,CUST0406,2024-08-31,Online,Completed
ORD01322,CUST0106,2025-07-18,Distributor,Cancelled
ORD01323,CUST0039,2025-01-08,Distributor,Completed
ORD01324,CUST0004,2025-07-15,Distributor,Completed
ORD01325,CUST0462,2024-10-14,Store,Completed
ORD01326,CUST0360,2024-12-20,Store,Completed
ORD01327,CUST0012,2024-12-26,Distributor,Completed
ORD01328,CUST0208,2025-07-14,Store,Completed
ORD01329,CUST0163,2025-01-01,Store,Completed
ORD01330,CUST0229,2025-05-29,Online,Completed
ORD01331,CUST0029,2025-10-13,Online,Completed
ORD01332,CUST0162,2025-05-27,Distributor,Completed
ORD01333,CUST0232,2024-11-21,Store,Completed
ORD01334,CUST0068,2025-09-30,Distributor,Completed
ORD01335,CUST0467,2024-08-20,Online,Completed
ORD01336,CUST0486,2025-08-15,Distributor,Cancelled
ORD01337,CUST0385,2024-04-24,Distributor,Completed
ORD01338,CUST0297,2024-03-10,Distributor,Completed
ORD01339,CUST0182,2025-01-01,Distributor,Completed
ORD01340,CUST0426,2025-02-14,Store,Completed
ORD01341,CUST0158,2025-01-29,Distributor,Completed
ORD01342,CUST0196,2024-10-26,Online,Completed
ORD01343,CUST0045,2024-04-26,Distributor,Cancelled
ORD01344,CUST0189,2024-02-08,Online,Completed
ORD01345,CUST0495,2025-04-08,Online,Completed
ORD01346,CUST0298,2024-07-06,Online,Completed
ORD01347,CUST0479,2024-09-28,Distributor,Completed
ORD01348,CUST0123,2025-07-13,Store,Completed
ORD01349,CUST0209,2025-06-25,Store,Completed
ORD01350,CUST0301,2025-07-30,Store,Completed
ORD01351,CUST0413,2025-03-17,Online,Completed
ORD01352,CUST0161,2025-11-22,Store,Completed
ORD01353,CUST0201,2024-10-06,Online,Completed
ORD01354,CUST0242,2024-04-01,Distributor,Completed
ORD01355,CUST0458,2025-05-21,Store,Completed
ORD01356,CUST0196,2025-11-18,Online,Completed
ORD01357,CUST0422,2025-06-21,Distributor,Cancelled
ORD01358,CUST0121,2024-07-27,Distributor,Cancelled
ORD01359,CUST0357,2025-02-12,Online,Completed
ORD01360,CUST0398,2025-10-16,Online,Completed
ORD01361,CUST0075,2025-02-09,Distributor,Completed
ORD01362,CUST0458,2025-11-30,Store,Completed
ORD01363,CUST0328,2025-03-27,Online,Completed
ORD01364,CUST0333,2025-04-05,Online,Completed
ORD01365,CUST0326,2024-07-05,Distributor,Completed
ORD01366,CUST0031,2024-08-29,Distributor,Completed
ORD01367,CUST0426,2024-09-07,Online,Cancelled
ORD01368,CUST0490,2024-10-05,Online,Completed
ORD01369,CUST0016,2025-12-18,Distributor,Cancelled
ORD01370,CUST0175,2024-08-06,Distributor,Completed
ORD01371,CUST0302,2024-07-03,Store,Completed
ORD01372,CUST0329,2024-09-04,Store,Completed
ORD01373,CUST0209,2025-02-07,Online,Cancelled
ORD01374,CUST0064,2025-03-12,Store,Completed
ORD01375,CUST0498,2024-05-17,Distributor,Completed
ORD01376,CUST0360,2024-09-08,Store,Completed
ORD01377,CUST0107,2024-10-03,Store,Completed
ORD01378,CUST0356,2024-10-25,Store,Completed
ORD01379,CUST0165,2025-03-09,Online,Completed
ORD01380,CUST0343,2025-02-10,Store,Completed
ORD01381,CUST0300,2025-01-28,Online,Completed
ORD01382,CUST0010,2024-03-24,Store,Completed
ORD01383,CUST0336,2025-01-25,Store,Completed
ORD01384,CUST0307,2025-12-09,Online,Completed
ORD01385,CUST0127,2025-06-28,Store,Completed
ORD01386,CUST0011,2025-03-06,Store,Completed
ORD01387,CUST0463,2025-03-30,Distributor,Cancelled
ORD01388,CUST0030,2025-05-10,Online,Completed
ORD01389,CUST0412,2025-10-24,Distributor,Completed
ORD01390,CUST0478,2024-10-30,Online,Completed
ORD01391,CUST0237,2025-07-05,Online,Completed
ORD01392,CUST0316,2025-02-24,Online,Completed
ORD01393,CUST0225,2025-03-10,Store,Completed
ORD01394,CUST0009,2025-04-13,Online,Completed
ORD01395,CUST0126,2025-10-14,Online,Cancelled
ORD01396,CUST0138,2025-07-19,Store,Cancelled
ORD01397,CUST0162,2025-08-23,Store,Completed
ORD01398,CUST0278,2024-12-08,Distributor,Completed
ORD01399,CUST0393,2024-03-04,Distributor,Completed
ORD01400,CUST0315,2025-04-07,Online,Completed
ORD01401,CUST0188,2024-05-16,Store,Completed
ORD01402,CUST0145,2024-08-02,Distributor,Cancelled
ORD01403,CUST0173,2025-03-09,Distributor,Cancelled
ORD01404,CUST0500,2024-06-26,Distributor,Completed
ORD01405,CUST0470,2025-08-28,Store,Completed
ORD01406,CUST0152,2024-08-01,Distributor,Completed
ORD01407,CUST0473,2024-08-17,Online,Cancelled
ORD01408,CUST0334,2024-11-09,Distributor,Cancelled
ORD01409,CUST0407,2025-04-12,Store,Completed
ORD01410,CUST0025,2024-03-20,Store,Completed
ORD01411,CUST0154,2024-08-30,Online,Completed
ORD01412,CUST0095,2024-04-13,Distributor,Completed
ORD01413,CUST0174,2024-04-09,Distributor,Completed
ORD01414,CUST0413,2024-09-24,Store,Completed
ORD01415,CUST0418,2025-01-20,Distributor,Completed
ORD01416,CUST0135,2025-05-21,Online,Completed
ORD01417,CUST0141,2024-11-24,Distributor,Cancelled
ORD01418,CUST0101,2024-02-27,Distributor,Cancelled
ORD01419,CUST0284,2025-03-30,Store,Cancelled
ORD01420,CUST0409,2024-07-13,Store,Cancelled
ORD01421,CUST0278,2025-05-15,Distributor,Cancelled
ORD01422,CUST0125,2024-07-02,Online,Completed
ORD01423,CUST0109,2025-04-06,Distributor,Cancelled
ORD01424,CUST0163,2024-10-16,Online,Cancelled
ORD01425,CUST0422,2025-04-12,Store,Completed
ORD01426,CUST0286,2025-11-12,Distributor,Completed
ORD01427,CUST0259,2025-02-23,Store,Completed
ORD01428,CUST0183,2025-10-04,Online,Completed
ORD01429,CUST0109,2025-12-01,Online,Completed
ORD01430,CUST0013,2024-07-06,Store,Completed
ORD01431,CUST0047,2024-07-05,Distributor,Cancelled
ORD01432,CUST0170,2025-07-21,Distributor,Cancelled
ORD01433,CUST0004,2025-04-28,Distributor,Completed
ORD01434,CUST0160,2024-06-05,Store,Completed
ORD01435,CUST0260,2024-11-29,Online,Completed
ORD01436,CUST0272,2024-09-20,Distributor,Completed
ORD01437,CUST0090,2025-10-04,Distributor,Cancelled
ORD01438,CUST0033,2024-07-19,Online,Completed
ORD01439,CUST0096,2024-11-17,Distributor,Completed
ORD01440,CUST0447,2025-01-07,Distributor,Completed
ORD01441,CUST0023,2024-11-01,Online,Completed
ORD01442,CUST0067,2024-05-31,Store,Completed
ORD01443,CUST0203,2024-08-16,Store,Completed
ORD01444,CUST0409,2025-10-06,Distributor,Completed
ORD01445,CUST0003,2025-11-24,Store,Completed
ORD01446,CUST0273,2025-05-19,Store,Completed
ORD01447,CUST0151,2024-11-21,Distributor,Completed
ORD01448,CUST0051,2025-05-09,Distributor,Cancelled
ORD01449,CUST0465,2024-05-06,Online,Completed
ORD01450,CUST0164,2024-05-03,Store,Completed
ORD01451,CUST0027,2025-09-12,Distributor,Completed
ORD01452,CUST0163,2024-02-25,Distributor,Completed
ORD01453,CUST0018,2024-07-17,Online,Completed
ORD01454,CUST0409,2024-12-13,Distributor,Cancelled
ORD01455,CUST0285,2025-04-24,Distributor,Completed
ORD01456,CUST0159,2024-09-22,Store,Completed
ORD01457,CUST0326,2025-12-02,Online,Completed
ORD01458,CUST0253,2024-04-21,Online,Completed
ORD01459,CUST0178,2025-07-26,Store,Completed
ORD01460,CUST0321,2025-01-01,Distributor,Completed
ORD01461,CUST0073,2024-09-04,Online,Completed
ORD01462,CUST0113,2025-04-14,Distributor,Completed
ORD01463,CUST0087,2024-02-17,Distributor,Completed
ORD01464,CUST0205,2025-12-22,Distributor,Completed
ORD01465,CUST0070,2024-09-19,Store,Completed
ORD01466,CUST0073,2025-07-09,Store,Cancelled
ORD01467,CUST0417,2025-05-06,Distributor,Completed
ORD01468,CUST0437,2024-02-26,Distributor,Completed
ORD01469,CUST0047,2024-10-12,Store,Completed
ORD01470,CUST0354,2024-02-01,Distributor,Completed
ORD01471,CUST0220,2024-06-04,Online,Completed
ORD01472,CUST0389,2024-02-20,Online,Completed
ORD01473,CUST0424,2025-06-20,Distributor,Completed
ORD01474,CUST0335,2025-11-18,Distributor,Completed
ORD01475,CUST0444,2025-09-11,Distributor,Cancelled
ORD01476,CUST0013,2024-10-11,Distributor,Completed
ORD01477,CUST0130,2024-02-09,Store,Completed
ORD01478,CUST0120,2025-11-03,Online,Completed
ORD01479,CUST0095,2025-08-03,Store,Completed
ORD01480,CUST0445,2024-10-24,Online,Completed
ORD01481,CUST0433,2024-09-17,Distributor,Completed
ORD01482,CUST0454,2025-03-13,Online,Completed
ORD01483,CUST0092,2025-09-16,Store,Completed
ORD01484,CUST0162,2025-07-04,Store,Completed
ORD01485,CUST0280,2025-03-22,Store,Completed
ORD01486,CUST0384,2025-06-07,Store,Completed
ORD01487,CUST0498,2025-01-13,Store,Completed
ORD01488,CUST0366,2024-12-19,Store,Cancelled
ORD01489,CUST0006,2025-03-25,Online,Completed
ORD01490,CUST0278,2024-05-22,Distributor,Completed
ORD01491,CUST0462,2024-03-01,Distributor,Cancelled
ORD01492,CUST0424,2025-03-04,Store,Completed
ORD01493,CUST0232,2024-02-12,Distributor,Completed
ORD01494,CUST0241,2025-09-08,Distributor,Cancelled
ORD01495,CUST0418,2024-02-17,Distributor,Completed
ORD01496,CUST0300,2024-03-15,Store,Completed
ORD01497,CUST0485,2024-12-11,Store,Completed
ORD01498,CUST0269,2025-10-11,Store,Completed
ORD01499,CUST0107,2025-07-29,Distributor,Completed
ORD01500,CUST0252,2025-11-07,Online,Completed
ORD01501,CUST0160,2024-03-19,Distributor,Completed
ORD01502,CUST0288,2024-07-13,Online,Completed
ORD01503,CUST0193,2024-04-17,Online,Completed
ORD01504,CUST0082,2025-05-16,Store,Completed
ORD01505,CUST0015,2025-05-19,Distributor,Completed
ORD01506,CUST0178,2025-02-24,Store,Completed
ORD01507,CUST0065,2024-05-22,Store,Completed
ORD01508,CUST0416,2025-12-17,Store,Completed
ORD01509,CUST0499,2024-09-07,Distributor,Completed
ORD01510,CUST0023,2024-06-29,Store,Completed
ORD01511,CUST0298,2025-09-19,Distributor,Cancelled
ORD01512,CUST0044,2025-06-16,Store,Completed
ORD01513,CUST0055,2025-01-02,Store,Completed
ORD01514,CUST0349,2025-08-22,Distributor,Completed
ORD01515,CUST0311,2024-10-11,Store,Completed
ORD01516,CUST0321,2025-08-04,Online,Cancelled
ORD01517,CUST0006,2024-11-29,Distributor,Completed
ORD01518,CUST0097,2025-01-25,Distributor,Completed
ORD01519,CUST0008,2025-06-22,Online,Completed
ORD01520,CUST0387,2025-09-27,Online,Completed
ORD01521,CUST0011,2025-02-28,Distributor,Completed
ORD01522,CUST0291,2025-06-21,Online,Completed
ORD01523,CUST0004,2025-09-17,Online,Completed
ORD01524,CUST0261,2024-02-14,Distributor,Completed
ORD01525,CUST0072,2024-06-14,Online,Completed
ORD01526,CUST0374,2024-02-11,Store,Completed
ORD01527,CUST0023,2024-09-16,Online,Completed
ORD01528,CUST0296,2024-11-20,Store,Completed
ORD01529,CUST0343,2025-11-01,Online,Cancelled
ORD01530,CUST0054,2025-08-16,Distributor,Cancelled
ORD01531,CUST0025,2025-07-28,Store,Completed
ORD01532,CUST0415,2025-10-14,Distributor,Completed
ORD01533,CUST0113,2025-04-14,Online,Completed
ORD01534,CUST0040,2024-04-26,Store,Completed
ORD01535,CUST0113,2025-05-06,Distributor,Completed
ORD01536,CUST0056,2024-01-12,Store,Completed
ORD01537,CUST0198,2025-09-17,Distributor,Completed
ORD01538,CUST0440,2025-11-26,Distributor,Completed
ORD01539,CUST0004,2024-10-16,Store,Cancelled
ORD01540,CUST0330,2024-11-29,Distributor,Cancelled
ORD01541,CUST0100,2025-06-17,Distributor,Cancelled
ORD01542,CUST0294,2025-09-12,Store,Completed
ORD01543,CUST0445,2024-12-31,Online,Cancelled
ORD01544,CUST0121,2024-11-16,Distributor,Completed
ORD01545,CUST0415,2024-12-06,Distributor,Cancelled
ORD01546,CUST0441,2024-06-20,Online,Completed
ORD01547,CUST0485,2025-11-10,Online,Completed
